ref	pos	strand	u	d	ur	pval	passed
chrX	5532688	-	5	59	0.0847457627118644	0.3712029696064631	false
chrX	5532689	-	5	60	0.08333333333333333	0.38492199556839896	false
chrX	5532691	-	26	60	0.43333333333333335	2.898163378574706e-15	true
chrX	5532692	-	13	60	0.21666666666666667	0.00016017586229722186	true
chrX	5532693	-	9	60	0.15	0.01924685822756335	false
chrX	5532703	-	3	60	0.05	0.7819574073921793	false
chrX	5532704	-	6	60	0.1	0.2202936840251699	false
chrX	5532707	-	4	60	0.06666666666666667	0.5870004623968783	false
chrX	16513014	-	6	30	0.2	0.014043696541589337	false
chrX	19648405	-	43	47	0.9148936170212766	7.532259381230153e-46	true
chrX	19648409	-	45	48	0.9375	3.5957184426238464e-49	true
chrX	32054893	-	3	29	0.10344827586206896	0.31379008397832125	false
chrX	44439828	-	12	158	0.0759493670886076	0.3853012224469759	false
chrX	47381174	-	3	33	0.09090909090909091	0.389523762802753	false
chrX	47381177	-	8	33	0.24242424242424243	0.0013335038586880597	false
chrX	47381178	-	3	33	0.09090909090909091	0.389523762802753	false
chrX	47381180	-	9	33	0.2727272727272727	0.00026112359260150155	true
chrX	47381189	-	3	33	0.09090909090909091	0.389523762802753	false
chrX	47381192	-	8	33	0.24242424242424243	0.0013335038586880597	false
chrX	47381195	-	3	33	0.09090909090909091	0.389523762802753	false
chrX	48177443	-	4	36	0.1111111111111111	0.2255791169139308	false
chrX	48177444	-	3	37	0.08108108108108109	0.4630124718998549	false
chrX	48177447	-	34	42	0.8095238095238095	1.2547789306071812e-32	true
chrX	57986531	+	19	31	0.6129032258064516	3.954628169270554e-15	true
chrX	82934871	-	3	32	0.09375	0.370709868935749	false
chrX	113966060	-	22	65	0.3384615384615385	1.3304080117572517e-10	true
chrX	113966061	-	24	68	0.35294117647058826	6.996824273446775e-12	true
chrX	113966062	-	28	68	0.4117647058823529	1.2593676944328666e-15	true
chrX	118089557	-	49	62	0.7903225806451613	1.835337716481098e-45	true
chrX	118089568	-	7	131	0.05343511450381679	0.7918674609102101	false
chrX	118089571	-	3	131	0.022900763358778626	0.994373840211041	false
chrX	118607020	+	3	39	0.07692307692307693	0.4982933088073316	false
chrX	118607021	+	8	39	0.20512820512820512	0.004109177538899768	false
chrX	118607034	+	3	39	0.07692307692307693	0.4982933088073316	false
chrX	118607036	+	3	39	0.07692307692307693	0.4982933088073316	false
chrX	118607037	+	3	39	0.07692307692307693	0.4982933088073316	false
chrX	130504385	+	3	39	0.07692307692307693	0.4982933088073316	false
chrX	130504388	+	3	39	0.07692307692307693	0.4982933088073316	false
chrX	130504392	+	10	39	0.2564102564102564	0.0002096916719797355	true
chrX	130504393	+	6	39	0.15384615384615385	0.046079924692601616	false
chrX	130504394	+	5	39	0.1282051282051282	0.12190364648803767	false
chrX	130504396	+	7	39	0.1794871794871795	0.014826383837096044	false
chrX	130504398	+	3	39	0.07692307692307693	0.4982933088073316	false
chrX	130504406	+	6	39	0.15384615384615385	0.046079924692601616	false
chrX	134520481	-	12	165	0.07272727272727272	0.4439293225759872	false
chrX	147916553	+	3	23	0.13043478260869565	0.2020869789813946	false
chrY	3046942	+	3	57	0.05263157894736842	0.751643573113576	false
chrY	3046952	+	9	57	0.15789473684210525	0.014035977147889652	false
chrY	3046954	+	5	57	0.08771929824561403	0.34378167620131955	false
chrY	3046956	+	15	57	0.2631578947368421	4.1887729583778775e-6	true
chrY	9682173	+	4	39	0.10256410256410256	0.27081938333566935	false
chrY	9682181	+	13	40	0.325	1.343138556099055e-6	true
chrY	9682185	+	15	40	0.375	2.3065933895000514e-8	true
chrY	9682191	+	5	40	0.125	0.13200112753058585	false
chrY	17311238	+	9	35	0.2571428571428571	0.00042247876101551775	true
chrY	17311257	+	3	38	0.07894736842105263	0.4807953145402807	false
chrY	19302876	+	3	47	0.06382978723404255	0.6261100815473134	false
chrY	19302879	+	15	47	0.3191489361702128	2.7320908782000166e-7	true
chrY	19302888	+	6	47	0.1276595744680851	0.0966314431831792	false
chrY	19302891	+	26	47	0.5531914893617021	1.2490530207368775e-18	true
chrY	19302897	+	3	47	0.06382978723404255	0.6261100815473134	false
chrY	23978430	-	3	24	0.125	0.2201405715448994	false
KI270905.1	1331595	+	6	180	0.03333333333333333	0.9848086667993652	false
KI270905.1	1331599	+	6	206	0.02912621359223301	0.9954450708720823	false
KI270905.1	1331601	+	10	230	0.043478260869565216	0.9529496291285501	false
KI270905.1	1331609	+	5	229	0.021834061135371178	0.9995799594169203	false
KI270905.1	1331610	+	21	229	0.09170305676855896	0.09926529440989211	false
KI270905.1	1331611	+	6	229	0.026200873362445413	0.9985167725493692	false
KI270905.1	1331614	+	26	229	0.11353711790393013	0.007177681339899964	false
KI270905.1	1331615	+	35	229	0.15283842794759825	6.022277460616491e-6	true
KI270905.1	1331617	+	20	229	0.08733624454148471	0.148442917136882	false
KI270905.1	1331622	+	8	229	0.034934497816593885	0.9889392912306398	false
KI270905.1	1331624	+	6	230	0.02608695652173913	0.9985888637162736	false
KI270905.1	1331628	+	39	230	0.16956521739130434	1.231591955541059e-7	true
KI270905.1	1331629	+	21	230	0.09130434782608696	0.1025998655151032	false
KI270905.1	1331630	+	18	230	0.0782608695652174	0.29885157774834414	false
KI270905.1	1331632	+	5	229	0.021834061135371178	0.9995799594169203	false
KI270905.1	1331634	+	5	229	0.021834061135371178	0.9995799594169203	false
KI270905.1	1331684	+	5	164	0.03048780487804878	0.9882807069248104	false
chr1	2401304	+	1	64	0.015625	0.9888215067053129	false
chr1	2401305	+	2	60	0.03333333333333333	0.9205900522343885	false
chr1	2401314	+	1	64	0.015625	0.9888215067053129	false
chr1	2401326	+	2	67	0.029850746268656716	0.9468138621740795	false
chr1	2401329	+	1	67	0.014925373134328358	0.990944733496625	false
chr1	2401336	+	2	68	0.029411764705882353	0.9498062298445727	false
chr1	2401338	+	0	68	0.0	1.0	false
chr1	2401339	+	2	68	0.029411764705882353	0.9498062298445727	false
chr1	5246009	+	0	10	0.0	1.0	false
chr1	5246015	+	1	14	0.07142857142857142	0.6258171827903288	false
chr1	5246019	+	1	16	0.0625	0.6748409712383987	false
chr1	5246024	+	5	16	0.3125	0.0033213345756878954	false
chr1	5246025	+	3	16	0.1875	0.08996616978660552	false
chr1	5246029	+	2	16	0.125	0.2964138417872133	false
chr1	5246031	+	0	16	0.0	1.0	false
chr1	12439732	-	1	13	0.07692307692307693	0.5985995529381928	false
chr1	23103803	-	99	130	0.7615384615384615	1.9329538139975407e-87	true
chr1	29707626	-	3	13	0.23076923076923078	0.05337791736209177	false
chr1	29707629	-	3	14	0.21428571428571427	0.06461045370634275	false
chr1	29707637	-	2	14	0.14285714285714285	0.24477036486042344	false
chr1	29707645	-	0	14	0.0	1.0	false
chr1	41885721	+	0	8	0.0	1.0	false
chr1	45250697	-	1	49	0.02040816326530612	0.967952552733451	false
chr1	50527817	+	0	8	0.0	1.0	false
chr1	50527819	+	5	8	0.625	0.00006743763758647153	false
chr1	50527821	+	0	8	0.0	1.0	false
chr1	50686627	-	0	6	0.0	1.0	false
chr1	56390748	-	0	21	0.0	1.0	false
chr1	56683069	-	0	27	0.0	1.0	false
chr1	57666850	-	0	96	0.0	1.0	false
chr1	75211949	+	7	14	0.5	0.000014760428713968801	true
chr1	75658079	-	11	11	1.0	1.393147079553332e-13	true
chr1	75658080	-	11	13	0.8461538461538461	9.557977625370395e-12	true
chr1	77211612	+	3	6	0.5	0.0053345194901880805	false
chr1	87203193	-	0	9	0.0	1.0	false
chr1	104874823	+	0	0		1.0	false
chr1	104874832	+	0	0		1.0	false
chr1	154125698	-	0	49	0.0	1.0	false
chr1	154125702	-	0	64	0.0	1.0	false
chr1	154125706	-	2	85	0.023529411764705882	0.9816218001720223	false
chr1	155866091	+	4	10	0.4	0.003183370176199165	false
chr1	157990720	-	8	8	1.0	4.4686836792349403e-10	false
chr1	157990725	-	6	8	0.75	2.4144506588089227e-6	false
chr1	157990726	-	6	8	0.75	2.4144506588089227e-6	false
chr1	167465067	+	18	18	1.0	9.181298998875723e-22	true
chr1	167465074	+	18	18	1.0	9.181298998875723e-22	true
chr1	167465081	+	17	17	1.0	1.3540405769268709e-20	true
chr1	180543065	-	5	13	0.38461538461538464	0.0011617992114434416	false
chr1	180659375	+	1	69	0.014492753623188406	0.9921311147225529	false
chr1	180659391	+	2	69	0.028985507246376812	0.9526373288199727	false
chr1	185665068	+	2	11	0.18181818181818182	0.16848685445621564	false
chr1	185665072	+	3	11	0.2727272727272727	0.03406759750448722	false
chr1	185665080	+	0	11	0.0	1.0	false
chr1	185665083	+	4	11	0.36363636363636365	0.004735088801973056	false
chr1	185665084	+	4	12	0.3333333333333333	0.006724028700629072	false
chr1	199561451	+	0	27	0.0	1.0	false
chr1	208265748	+	4	14	0.2857142857142857	0.012191950766504847	false
chr1	227255429	-	3	3	1.0	0.00031175781942834795	false
chr1	227255438	-	0	3	0.0	1.0	false
chr1	230393202	-	1	13	0.07692307692307693	0.5985995529381928	false
chr1	230393205	-	0	13	0.0	1.0	false
chr1	242228751	-	0	7	0.0	1.0	false
chr2	4529984	-	0	0		1.0	false
chr2	4529985	-	0	0		1.0	false
chr2	8463660	-	17	18	0.9444444444444444	2.28119095548748e-19	true
chr2	8463662	-	0	19	0.0	1.0	false
chr2	11099026	-	4	18	0.2222222222222222	0.03001845993014566	false
chr2	16949580	-	1	6	0.16666666666666666	0.3438004448665065	false
chr2	16949581	-	1	7	0.14285714285714285	0.38829515515269036	false
chr2	19603649	-	0	5	0.0	1.0	false
chr2	19603650	-	1	5	0.2	0.29606924028061576	false
chr2	41818891	-	9	24	0.375	0.000015478429644587275	true
chr2	41818895	-	0	24	0.0	1.0	false
chr2	41818962	-	1	23	0.043478260869565216	0.8010986467606828	false
chr2	42538767	-	1	4	0.25	0.2448661225039933	false
chr2	45154784	+	8	21	0.38095238095238093	0.000040696315352900034	true
chr2	48564401	+	0	18	0.0	1.0	false
chr2	48564410	+	2	18	0.1111111111111111	0.3474886997511787	false
chr2	48564413	+	3	18	0.16666666666666666	0.11875394811705892	false
chr2	48564416	+	0	18	0.0	1.0	false
chr2	48564419	+	3	18	0.16666666666666666	0.11875394811705892	false
chr2	48564425	+	2	18	0.1111111111111111	0.3474886997511787	false
chr2	48564428	+	0	18	0.0	1.0	false
chr2	48564431	+	3	18	0.16666666666666666	0.11875394811705892	false
chr2	48564437	+	0	18	0.0	1.0	false
chr2	58289411	+	0	16	0.0	1.0	false
chr2	58289425	+	1	17	0.058823529411764705	0.696888923981587	false
chr2	70445518	-	4	4	1.0	0.000021139261290865723	false
chr2	70445519	-	4	4	1.0	0.000021139261290865723	false
chr2	70445524	-	4	4	1.0	0.000021139261290865723	false
chr2	76377631	-	6	14	0.42857142857142855	0.00018119285763052	true
chr2	76377636	-	1	15	0.06666666666666667	0.6511892756476997	false
chr2	76377639	-	13	15	0.8666666666666667	5.905468945720388e-14	true
chr2	76377642	-	5	15	0.3333333333333333	0.0024175586167875453	false
chr2	76377643	-	5	15	0.3333333333333333	0.0024175586167875453	false
chr2	83664859	+	0	33	0.0	1.0	false
chr2	88065082	+	0	9	0.0	1.0	false
chr2	88065085	+	1	9	0.1111111111111111	0.4684380359243915	false
chr2	88065096	+	3	9	0.3333333333333333	0.019202486735520833	false
chr2	88065097	+	1	9	0.1111111111111111	0.4684380359243915	false
chr2	88065101	+	0	9	0.0	1.0	false
chr2	98120186	+	0	0		1.0	false
chr2	99894319	-	0	7	0.0	1.0	false
chr2	99894320	-	5	10	0.5	0.0002703396666666441	true
chr2	101992121	-	3	17	0.17647058823529413	0.10396470008590672	false
chr2	101992123	-	2	17	0.11764705882352941	0.32207372734738765	false
chr2	101992126	-	1	15	0.06666666666666667	0.6511892756476997	false
chr2	124600767	-	0	0	NaN	1.0	false
chr2	124600771	-	0	0	NaN	1.0	false
chr2	124600773	-	0	0	NaN	1.0	false
chr2	124600783	-	0	0	NaN	1.0	false
chr2	153345602	+	2	27	0.07407407407407407	0.5548232925427153	false
chr2	153345608	+	1	27	0.037037037037037035	0.8498028498891915	false
chr2	164602120	-	5	19	0.2631578947368421	0.0074552407381390535	false
chr2	169738919	+	1	12	0.08333333333333333	0.5694021438426051	false
chr2	176541027	-	1	40	0.025	0.9397107967981121	false
chr2	189283169	-	11	36	0.3055555555555556	0.00001699312085289981	true
chr2	189283173	-	13	37	0.35135135135135137	4.823815921120609e-7	true
chr2	189283248	-	0	21	0.0	1.0	false
chr2	195610471	-	1	8	0.125	0.4297728270578459	false
chr2	196467355	-	7	11	0.6363636363636364	1.7034697682182614e-6	true
chr2	198742136	+	2	20	0.1	0.3972574697932204	false
chr2	198742137	+	1	20	0.05	0.7544614018084165	false
chr2	198742138	+	2	20	0.1	0.3972574697932204	false
chr2	203039292	+	2	80	0.025	0.9752139863317927	false
chr2	203039293	+	2	81	0.024691358024691357	0.9766481806251769	false
chr2	203039304	+	1	82	0.012195121951219513	0.9968414259317546	false
chr2	203039315	+	2	82	0.024390243902439025	0.9780018388008613	false
chr2	203039323	+	1	82	0.012195121951219513	0.9968414259317546	false
chr2	215215280	-	0	21	0.0	1.0	false
chr2	215215288	-	0	21	0.0	1.0	false
chr2	220507286	+	0	5	0.0	1.0	false
chr2	220507288	+	1	5	0.2	0.29606924028061576	false
chr2	220507291	+	1	5	0.2	0.29606924028061576	false
chr2	220507296	+	1	5	0.2	0.29606924028061576	false
chr2	220507297	+	0	5	0.0	1.0	false
chr2	222950233	-	5	5	1.0	1.4333830302729546e-6	false
chr2	238295235	+	0	13	0.0	1.0	false
chr2	238295239	+	0	14	0.0	1.0	false
chr2	238295245	+	1	14	0.07142857142857142	0.6258171827903288	false
chr2	238295248	+	4	14	0.2857142857142857	0.012191950766504847	false
chr2	238295251	+	5	14	0.35714285714285715	0.001706580519117287	false
chr2	238295253	+	1	14	0.07142857142857142	0.6258171827903288	false
chr3	4619795	+	6	27	0.2222222222222222	0.008329507765159446	false
chr3	4619806	+	0	29	0.0	1.0	false
chr3	4619818	+	0	29	0.0	1.0	false
chr3	17274003	-	17	19	0.8947368421052632	2.0283784953155387e-18	true
chr3	25044420	-	5	5	1.0	1.4333830302729546e-6	false
chr3	27091512	+	0	0		1.0	false
chr3	63632033	-	2	6	0.3333333333333333	0.05741321735116162	false
chr3	63632038	-	2	9	0.2222222222222222	0.12045115612548142	false
chr3	63632041	-	4	9	0.4444444444444444	0.002018157972386157	false
chr3	68067786	+	10	10	1.0	2.054586911474478e-12	true
chr3	68276798	-	5	5	1.0	1.4333830302729546e-6	false
chr3	68276801	-	5	5	1.0	1.4333830302729546e-6	false
chr3	79289369	-	2	8	0.25	0.09795145181660128	false
chr3	79289376	-	3	9	0.3333333333333333	0.019202486735520833	false
chr3	79289378	-	3	9	0.3333333333333333	0.019202486735520833	false
chr3	84265031	+	1	18	0.05555555555555555	0.7174418783480815	false
chr3	84265034	+	1	16	0.0625	0.6748409712383987	false
chr3	84265039	+	3	19	0.15789473684210525	0.1342636911925048	false
chr3	84265041	+	1	19	0.05263157894736842	0.7366012052076567	false
chr3	84265043	+	2	19	0.10526315789473684	0.37257399487572856	false
chr3	84265044	+	1	19	0.05263157894736842	0.7366012052076567	false
chr3	84265046	+	3	19	0.15789473684210525	0.1342636911925048	false
chr3	84265048	+	2	19	0.10526315789473684	0.37257399487572856	false
chr3	89611968	+	2	20	0.1	0.3972574697932204	false
chr3	89611971	+	3	20	0.15	0.15042272061830264	false
chr3	89611972	+	7	20	0.35	0.00023185972428942838	true
chr3	89611973	+	5	20	0.25	0.009393160788134361	false
chr3	89611976	+	4	20	0.2	0.042695857779650695	false
chr3	89611993	+	2	20	0.1	0.3972574697932204	false
chr3	106850105	-	2	3	0.6666666666666666	0.013169720080791956	false
chr3	113325336	-	2	14	0.14285714285714285	0.24477036486042344	false
chr3	113325339	-	12	16	0.75	1.327783350049491e-11	true
chr3	116767510	-	5	7	0.7142857142857143	0.000026798145756682396	false
chr3	116807068	-	19	19	1.0	6.225533617173796e-23	true
chr3	117412623	+	2	18	0.1111111111111111	0.3474886997511787	false
chr3	117412625	+	5	18	0.2777777777777778	0.005814017998890362	false
chr3	117412628	+	4	18	0.2222222222222222	0.03001845993014566	false
chr3	118238944	-	4	15	0.26666666666666666	0.015746275184583863	false
chr3	118238945	-	5	15	0.3333333333333333	0.0024175586167875453	false
chr3	118238950	-	9	29	0.3103448275862069	0.00008687710463906045	true
chr3	118238963	-	12	29	0.41379310344827586	1.6399571927715524e-7	true
chr3	124805060	+	0	54	0.0	1.0	false
chr3	124805062	+	0	40	0.0	1.0	false
chr3	127833963	-	9	9	1.0	3.030065840683289e-11	false
chr3	127833967	-	9	9	1.0	3.030065840683289e-11	false
chr3	127833970	-	1	9	0.1111111111111111	0.4684380359243915	false
chr3	142362657	+	1	71	0.014084507042253521	0.9931620614935467	false
chr3	142362664	+	1	85	0.011764705882352941	0.9974413609057489	false
chr3	142362671	+	2	85	0.023529411764705882	0.9816218001720223	false
chr3	142362745	+	0	55	0.0	1.0	false
chr3	149510574	+	0	22	0.0	1.0	false
chr3	149635562	-	2	19	0.10526315789473684	0.37257399487572856	false
chr3	149635573	-	1	19	0.05263157894736842	0.7366012052076567	false
chr3	150702982	-	0	21	0.0	1.0	false
chr3	150702983	-	1	21	0.047619047619047616	0.7711105578542289	false
chr3	150702984	-	0	21	0.0	1.0	false
chr3	150702987	-	1	21	0.047619047619047616	0.7711105578542289	false
chr3	150702988	-	1	21	0.047619047619047616	0.7711105578542289	false
chr3	167525874	+	2	101	0.019801980198019802	0.9930559039458091	false
chr3	187994445	-	2	9	0.2222222222222222	0.12045115612548142	false
chr3	188961726	+	1	23	0.043478260869565216	0.8010986467606828	false
chr3	188961728	+	2	23	0.08695652173913043	0.46833794078194196	false
chr3	188961737	+	1	24	0.041666666666666664	0.8145854862726556	false
chr3	188961746	+	2	24	0.08333333333333333	0.4909013379853096	false
chr4	7868915	-	3	20	0.15	0.15042272061830264	false
chr4	15513985	-	6	11	0.5454545454545454	0.00003331216935278923	true
chr4	19410796	-	0	13	0.0	1.0	false
chr4	19410798	-	1	19	0.05263157894736842	0.7366012052076567	false
chr4	19973653	-	6	18	0.3333333333333333	0.0008843284709471613	true
chr4	29449932	-	2	55	0.03636363636363636	0.8948389999540907	false
chr4	29449943	-	68	78	0.8717948717948718	2.1182310812222607e-68	true
chr4	29449945	-	59	78	0.7564102564102564	2.0076361461977695e-52	true
chr4	31749334	+	1	12	0.08333333333333333	0.5694021438426051	false
chr4	34915953	-	14	25	0.56	9.442119960323695e-11	true
chr4	41468326	+	5	56	0.08928571428571429	0.3301143748539254	false
chr4	41468329	+	4	56	0.07142857142857142	0.5316771450428197	false
chr4	41468334	+	6	56	0.10714285714285714	0.17763534472747314	false
chr4	41468336	+	3	56	0.05357142857142857	0.7408127500625491	false
chr4	41468338	+	2	56	0.03571428571428571	0.9005436758759997	false
chr4	41468339	+	13	56	0.23214285714285715	0.00007562240612504351	true
chr4	54080441	-	0	0	NaN	1.0	false
chr4	79931503	+	5	13	0.38461538461538464	0.0011617992114434416	false
chr4	79931504	+	2	6	0.3333333333333333	0.05741321735116162	false
chr4	92299783	-	7	13	0.5384615384615384	7.842654777500824e-6	true
chr4	92299867	-	1	9	0.1111111111111111	0.4684380359243915	false
chr4	100320743	+	3	8	0.375	0.013474377147809273	false
chr4	110522889	-	0	7	0.0	1.0	false
chr4	110522891	-	1	12	0.08333333333333333	0.5694021438426051	false
chr4	149144126	+	0	11	0.0	1.0	false
chr4	152914370	-	1	14	0.07142857142857142	0.6258171827903288	false
chr4	153825785	-	7	7	1.0	6.590330004366382e-9	false
chr4	153825786	-	7	7	1.0	6.590330004366382e-9	false
chr4	170469551	+	4	16	0.25	0.01988792205421585	false
chr4	170469562	+	0	17	0.0	1.0	false
chr4	170469566	+	4	17	0.23529411764705882	0.024639695056533375	false
chr4	170469567	+	4	17	0.23529411764705882	0.024639695056533375	false
chr4	170469568	+	2	17	0.11764705882352941	0.32207372734738765	false
chr4	172538697	-	0	3	0.0	1.0	false
chr4	186509317	-	3	16	0.1875	0.08996616978660552	false
chr4	187360392	-	1	56	0.017857142857142856	0.9803964212420633	false
chr4	187360396	-	2	49	0.04081632653061224	0.8537289156577195	false
chr4	187360399	-	2	43	0.046511627906976744	0.79840809780772	false
chr4	187360400	-	0	39	0.0	1.0	false
chr4	188216034	+	2	31	0.06451612903225806	0.630832126442268	false
chr5	16796376	-	2	30	0.06666666666666667	0.6128293359394236	false
chr5	16796386	-	4	30	0.13333333333333333	0.14269103702373254	false
chr5	19314446	-	5	7	0.7142857142857143	0.000026798145756682396	false
chr5	25092961	-	1	7	0.14285714285714285	0.38829515515269036	false
chr5	39006670	-	4	22	0.18181818181818182	0.05794464126021122	false
chr5	39006672	-	9	22	0.4090909090909091	6.670657864337941e-6	true
chr5	39006673	-	3	22	0.13636363636363635	0.18440425747316547	false
chr5	41262143	+	3	5	0.6	0.002809089573102131	false
chr5	60374320	-	7	8	0.875	4.95945614594666e-8	false
chr5	67257451	+	1	16	0.0625	0.6748409712383987	false
chr5	67257452	+	3	16	0.1875	0.08996616978660552	false
chr5	67257455	+	3	16	0.1875	0.08996616978660552	false
chr5	67257457	+	3	16	0.1875	0.08996616978660552	false
chr5	68632951	-	1	71	0.014084507042253521	0.9931620614935467	false
chr5	68632962	-	2	54	0.037037037037037035	0.8888306383898144	false
chr5	71863150	+	2	15	0.13333333333333333	0.2706078827871374	false
chr5	71863152	+	3	15	0.2	0.07682649833678246	false
chr5	71863153	+	1	15	0.06666666666666667	0.6511892756476997	false
chr5	71863158	+	1	15	0.06666666666666667	0.6511892756476997	false
chr5	87402792	+	0	3	0.0	1.0	false
chr5	87402793	+	1	3	0.3333333333333333	0.18993854854493075	false
chr5	87402796	+	0	3	0.0	1.0	false
chr5	95452266	-	15	17	0.8823529411764706	3.5122491922387502e-16	true
chr5	97823578	+	1	108	0.009259259259259259	0.9994910832217024	false
chr5	97823585	+	2	108	0.018518518518518517	0.9954931366327648	false
chr5	97823637	+	1	85	0.011764705882352941	0.9974413609057489	false
chr5	97823647	+	2	43	0.046511627906976744	0.79840809780772	false
chr5	97823655	+	0	8	0.0	1.0	false
chr5	106135965	+	2	63	0.031746031746031744	0.9330562957807972	false
chr5	109961087	+	2	11	0.18181818181818182	0.16848685445621564	false
chr5	109961088	+	0	11	0.0	1.0	false
chr5	109961089	+	0	11	0.0	1.0	false
chr5	109961091	+	1	11	0.09090909090909091	0.5380809486273579	false
chr5	109961092	+	4	11	0.36363636363636365	0.004735088801973056	false
chr5	109961097	+	0	12	0.0	1.0	false
chr5	110646971	+	18	18	1.0	9.181298998875723e-22	true
chr5	139257441	+	1	36	0.027777777777777776	0.9201609078885397	false
chr5	139257472	+	0	13	0.0	1.0	false
chr5	147260141	+	0	25	0.0	1.0	false
chr5	147260143	+	2	26	0.07692307692307693	0.534161501434183	false
chr5	147260145	+	1	27	0.037037037037037035	0.8498028498891915	false
chr5	152957840	-	6	6	1.0	9.719293797471841e-8	false
chr5	152957855	-	6	6	1.0	9.719293797471841e-8	false
chr5	152957864	-	6	6	1.0	9.719293797471841e-8	false
chr5	157973391	+	2	6	0.3333333333333333	0.05741321735116162	false
chr5	174558533	+	2	13	0.15384615384615385	0.21903323469555475	false
chr5	174558534	+	3	12	0.25	0.04318212043910659	false
chr5	174558537	+	2	13	0.15384615384615385	0.21903323469555475	false
chr5	174558549	+	0	14	0.0	1.0	false
chr6	14066538	-	4	4	1.0	0.000021139261290865723	false
chr6	14066540	-	3	4	0.75	0.0011836134938407947	false
chr6	25188518	-	2	53	0.03773584905660377	0.8825045947953383	false
chr6	34973988	+	4	33	0.12121212121212122	0.18257093026571025	false
chr6	34973990	+	7	35	0.2	0.008207083519430943	false
chr6	36124088	+	2	15	0.13333333333333333	0.2706078827871374	false
chr6	36124092	+	3	15	0.2	0.07682649833678246	false
chr6	36124101	+	3	15	0.2	0.07682649833678246	false
chr6	36124105	+	0	15	0.0	1.0	false
chr6	36124107	+	5	15	0.3333333333333333	0.0024175586167875453	false
chr6	36124109	+	0	15	0.0	1.0	false
chr6	36124111	+	1	15	0.06666666666666667	0.6511892756476997	false
chr6	61961355	-	7	17	0.4117647058823529	0.00006973018737388489	true
chr6	89242611	-	39	45	0.8666666666666667	1.4200726138814118e-39	true
chr6	91390763	-	2	17	0.11764705882352941	0.32207372734738765	false
chr6	100458002	+	9	13	0.6923076923076923	1.6845513067646243e-8	true
chr6	110297916	-	0	12	0.0	1.0	false
chr6	111188254	+	0	3	0.0	1.0	false
chr6	118720284	+	7	12	0.5833333333333334	3.846750603348347e-6	true
chr6	127648169	-	2	9	0.2222222222222222	0.12045115612548142	false
chr6	127648170	-	9	10	0.9	2.845153018650585e-10	true
chr6	143054020	+	6	16	0.375	0.00042925150720677567	true
chr6	143054021	+	7	15	0.4666666666666667	0.000026045658411147318	true
chr6	143054023	+	4	14	0.2857142857142857	0.012191950766504847	false
chr6	143054025	+	0	15	0.0	1.0	false
chr6	143054033	+	2	16	0.125	0.2964138417872133	false
chr6	145075004	-	2	19	0.10526315789473684	0.37257399487572856	false
chr6	151922763	-	7	7	1.0	6.590330004366382e-9	false
chr6	156440747	-	0	14	0.0	1.0	false
chr6	156440757	-	21	70	0.3	4.209711157785824e-9	true
chr6	156440759	-	18	71	0.2535211267605634	8.626083946514383e-7	true
chr6	156440760	-	9	71	0.1267605633802817	0.05021664267099599	false
chr6	156440762	-	2	71	0.028169014084507043	0.957847810232143	false
chr7	4404704	-	12	17	0.7058823529411765	4.2323543257877665e-11	true
chr7	18980694	+	2	31	0.06451612903225806	0.630832126442268	false
chr7	50144392	-	6	6	1.0	9.719293797471841e-8	false
chr7	50144395	-	6	6	1.0	9.719293797471841e-8	false
chr7	67879249	-	2	9	0.2222222222222222	0.12045115612548142	false
chr7	67879254	-	2	9	0.2222222222222222	0.12045115612548142	false
chr7	68449180	+	2	42	0.047619047619047616	0.7875553496141943	false
chr7	68449186	+	1	42	0.023809523809523808	0.9476096232741977	false
chr7	68449200	+	2	46	0.043478260869565216	0.8280651422314844	false
chr7	68449207	+	2	42	0.047619047619047616	0.7875553496141943	false
chr7	70845724	-	1	90	0.011111111111111112	0.998198895238536	false
chr7	70845737	-	1	90	0.011111111111111112	0.998198895238536	false
chr7	70845745	-	0	90	0.0	1.0	false
chr7	70845753	-	0	82	0.0	1.0	false
chr7	70845755	-	1	68	0.014705882352941176	0.9915587410138198	false
chr7	71680368	+	1	43	0.023255813953488372	0.9511620405472091	false
chr7	71680372	+	2	72	0.027777777777777776	0.9602423522073048	false
chr7	71680374	+	1	78	0.01282051282051282	0.9958171998868346	false
chr7	71680380	+	1	88	0.011363636363636364	0.9979273451015612	false
chr7	71680382	+	2	87	0.022988505747126436	0.9837061734745481	false
chr7	71680387	+	0	91	0.0	1.0	false
chr7	71680400	+	1	87	0.011494252873563218	0.9977765825565101	false
chr7	71680471	+	1	40	0.025	0.9397107967981121	false
chr7	74371548	-	1	3	0.3333333333333333	0.18993854854493075	false
chr7	74371549	-	1	4	0.25	0.2448661225039933	false
chr7	74371550	-	2	4	0.5	0.025155826667743117	false
chr7	74371565	-	1	4	0.25	0.2448661225039933	false
chr7	77767718	+	2	167	0.011976047904191617	0.9998937473904497	false
chr7	77767728	+	1	167	0.005988023952095809	0.9999919183489069	false
chr7	77767795	+	0	147	0.0	1.0	false
chr7	77767797	+	2	141	0.014184397163120567	0.9994354071561663	false
chr7	77767804	+	3	66	0.045454545454545456	0.833407614987842	false
chr7	77767805	+	3	57	0.05263157894736842	0.751643573113576	false
chr7	77767810	+	0	24	0.0	1.0	false
chr7	93907188	-	1	14	0.07142857142857142	0.6258171827903288	false
