ref	pos	strand	u	d	ur	pval	passed
ENST00000722334.1|ENSG00000235527.8|OTTHUMG00000011982.4|-|HIPK1-AS1-207|HIPK1-AS1|494|	437	-	0	16	0.0	1.0	false
ENST00000488720.1|ENSG00000244161.1|OTTHUMG00000159156.1|OTTHUMT00000353556.1|FLNB-AS1-202|FLNB-AS1|3709|	43	-	2	69	0.028985507246376812	0.027045586030373037	false
ENST00000623414.1|ENSG00000279569.1|OTTHUMG00000177024.1|OTTHUMT00000434930.1|ENST00000623414|ENSG00000279569|4170|	1250	-	2	42	0.047619047619047616	0.010595637309629898	false
ENST00000658000.1|ENSG00000204682.10|OTTHUMG00000017795.3|OTTHUMT00000047130.3|MIR1915HG-201|MIR1915HG|3799|	1600	+	1	25	0.04	0.0881354340582825	false
ENST00000451424.1|ENSG00000117242.7|OTTHUMG00000002840.1|OTTHUMT00000007953.1|PINK1-AS-201|PINK1-AS|4443|	349	+	1	63	0.015873015873015872	0.20745404024017464	false
ENST00000627992.4|ENSG00000232973.15|OTTHUMG00000128569.16|OTTHUMT00000480497.2|CYP1B1-AS1-222|CYP1B1-AS1|2470|	335	-	2	40	0.05	0.00964558791320557	false
ENST00000477288.5|ENSG00000288473.1|OTTHUMG00000031263.3|OTTHUMT00000076565.2|ENST00000477288|ENSG00000288473|6054|	3675	+	1	47	0.02127659574468085	0.15924581285251183	false
ENST00000759525.1|ENSG00000291185.2|-|-|ENST00000759525|ENSG00000291185|2513|	2456	+	2	57	0.03508771929824561	0.018939712324543452	false
ENST00000655120.1|ENSG00000287125.1|OTTHUMG00000195347.1|OTTHUMT00000526477.1|ENST00000655120|ENSG00000287125|1995|	1063	-	0	55	0.0	1.0	false
ENST00000500185.3|ENSG00000246889.4|OTTHUMG00000167270.2|OTTHUMT00000393933.2|CTTN-DT-201|CTTN-DT|2606|	990	-	2	44	0.045454545454545456	0.011585272171993104	false
ENST00000792246.1|ENSG00000226889.5|OTTHUMG00000034539.2|-|ATF6-DT-213|ATF6-DT|750|	62	-	2	62	0.03225806451612903	0.022171124594729363	false
ENST00000800872.1|ENSG00000304185.1|-|-|ENST00000800872|ENSG00000304185|583|	233	+	3	27	0.1111111111111111	0.00013684256976781233	true
ENST00000602584.1|ENSG00000293351.2|-|OTTHUMT00000467477.1|MAP2K4P1-202|MAP2K4P1|2539|	1461	+	2	35	0.05714285714285714	0.007447874429686691	false
ENST00000479606.5|ENSG00000285314.1|OTTHUMG00000192616.1|OTTHUMT00000497423.1|ENST00000479606|ENSG00000285314|3442|	3204	+	2	32	0.0625	0.006254172198383186	false
ENST00000565113.5|ENSG00000261771.5|OTTHUMG00000172694.1|OTTHUMT00000419949.1|DNAAF4-CCPG1-201|DNAAF4-CCPG1|4589|	2104	+	1	43	0.023255813953488372	0.14674236216272668	false
ENST00000624088.1|ENSG00000279861.1|OTTHUMG00000183421.1|OTTHUMT00000466547.1|ENST00000624088|ENSG00000279861|1882|	1255	+	2	51	0.0392156862745098	0.015351646762887862	false
ENST00000653257.1|ENSG00000287315.1|OTTHUMG00000193832.1|OTTHUMT00000505240.1|ENST00000653257|ENSG00000287315|4828|	2664	-	1	18	0.05555555555555555	0.06427152703748122	false
ENST00000797157.1|ENSG00000303781.1|-|-|ENST00000797157|ENSG00000303781|1072|	857	+	1	60	0.016666666666666666	0.19863048826735355	false
ENST00000652221.2|ENSG00000293485.2|-|OTTHUMT00000499618.2|SERHL-205|SERHL|2459|	1828	-	2	74	0.02702702702702703	0.030765855975899602	false
ENST00000609744.1|ENSG00000273420.1|OTTHUMG00000186174.1|OTTHUMT00000472361.1|ENST00000609744|ENSG00000273420|511|	76	+	1	35	0.02857142857142857	0.12117485242444812	false
ENST00000624493.1|ENSG00000279696.1|OTTHUMG00000167487.1|OTTHUMT00000394788.1|ENST00000624493|ENSG00000279696|3152|	1028	-	1	39	0.02564102564102564	0.134052963806499	false
ENST00000701499.2|ENSG00000289902.2|-|-|ENST00000701499|ENSG00000289902|4655|	1130	+	0	63	0.0	1.0	false
ENST00000720566.1|ENSG00000247877.9|OTTHUMG00000162801.2|-|FAM174A-DT-242|FAM174A-DT|1351|	241	-	1	30	0.03333333333333333	0.1048075560346555	false
ENST00000608721.1|ENSG00000272841.1|OTTHUMG00000185865.1|OTTHUMT00000471562.1|MAP3K4-AS1-201|MAP3K4-AS1|2025|	298	-	1	32	0.03125	0.11139073925200198	false
ENST00000663001.1|ENSG00000241313.3|OTTHUMG00000159618.2|OTTHUMT00000528471.1|WWTR1-AS1-204|WWTR1-AS1|600|	15	-	2	74	0.02702702702702703	0.030765855975899602	false
ENST00000826981.1|ENSG00000262099.2|OTTHUMG00000177876.1|-|DHX33-DT-206|DHX33-DT|713|	189	-	3	74	0.04054054054054054	0.0026659835685528257	false
ENST00000600311.1|ENSG00000293009.1|-|OTTHUMT00000467166.1|ENST00000600311|ENSG00000293009|1322|	1016	+	2	28	0.07142857142857142	0.004812990438234183	false
ENST00000567834.1|ENSG00000260108.1|OTTHUMG00000176778.1|OTTHUMT00000433711.1|ENST00000567834|ENSG00000260108|2421|	776	+	1	35	0.02857142857142857	0.12117485242444812	false
ENST00000772135.1|ENSG00000225075.2|OTTHUMG00000011907.1|-|ENST00000772135|ENSG00000225075|688|	168	-	1	58	0.017241379310344827	0.19269361302469545	false
ENST00000683187.1|ENSG00000273784.6|OTTHUMG00000016973.2|-|ENST00000683187|ENSG00000273784|2158|	1101	+	2	12	0.16666666666666666	0.0008738974626010332	true
ENST00000723780.1|ENSG00000271966.2|OTTHUMG00000185478.1|-|ARFGEF1-DT-206|ARFGEF1-DT|491|	177	-	1	30	0.03333333333333333	0.1048075560346555	false
ENST00000769398.1|ENSG00000286803.2|OTTHUMG00000194308.1|-|ENST00000769398|ENSG00000286803|641|	535	-	1	58	0.017241379310344827	0.19269361302469545	false
ENST00000606533.1|ENSG00000271806.1|OTTHUMG00000185365.1|OTTHUMT00000470331.1|ENST00000606533|ENSG00000271806|4196|	959	-	1	47	0.02127659574468085	0.15924581285251183	false
ENST00000569969.5|ENSG00000261067.7|OTTHUMG00000176707.1|OTTHUMT00000433224.1|ENST00000569969|ENSG00000261067|5296|	2276	+	2	74	0.02702702702702703	0.030765855975899602	false
ENST00000687361.2|ENSG00000289114.2|-|-|ENST00000687361|ENSG00000289114|1632|	350	-	2	93	0.021505376344086023	0.04655987502171135	false
ENST00000532280.1|ENSG00000293199.1|-|OTTHUMT00000395145.1|PTENP1-202|PTENP1|3996|	715	+	2	18	0.1111111111111111	0.00199629868450344	false
ENST00000422418.1|ENSG00000293093.1|-|OTTHUMT00000328256.1|ENST00000422418|ENSG00000293093|418|	133	+	2	59	0.03389830508474576	0.020206531312047565	false
ENST00000838882.1|ENSG00000237248.7|OTTHUMG00000168332.3|-|LINC00987-231|LINC00987|1185|	315	+	2	39	0.05128205128205128	0.009185607744075891	false
ENST00000786455.1|ENSG00000302410.1|-|-|ENST00000786455|ENSG00000302410|1033|	341	-	0	33	0.0	1.0	false
ENST00000575305.1|ENSG00000261659.2|OTTHUMG00000172952.2|OTTHUMT00000440562.1|ENST00000575305|ENSG00000261659|3413|	212	-	1	30	0.03333333333333333	0.1048075560346555	false
ENST00000624585.3|ENSG00000292986.2|-|OTTHUMT00000492084.2|DUXAP10-210|DUXAP10|6120|	2512	+	2	50	0.04	0.014785389408666612	false
ENST00000418663.5|ENSG00000290873.2|-|OTTHUMT00000341394.1|LINC03009-204|LINC03009|2667|	1566	-	1	55	0.01818181818181818	0.18370573064923587	false
ENST00000797456.1|ENSG00000303842.1|-|-|ENST00000797456|ENSG00000303842|491|	251	-	3	89	0.033707865168539325	0.004483379278485677	false
ENST00000555918.1|ENSG00000258938.1|OTTHUMG00000170615.1|OTTHUMT00000409824.1|ENST00000555918|ENSG00000258938|2867|	166	-	2	57	0.03508771929824561	0.018939712324543452	false
ENST00000755339.1|ENSG00000298406.1|-|-|ENST00000755339|ENSG00000298406|729|	145	-	2	52	0.038461538461538464	0.015927101594440485	false
ENST00000841764.1|ENSG00000309501.1|-|-|ENST00000841764|ENSG00000309501|484|	293	-	1	60	0.016666666666666666	0.19863048826735355	false
ENST00000539813.1|ENSG00000256642.1|OTTHUMG00000176379.1|OTTHUMT00000431840.1|LINC00273-201|LINC00273|1452|	725	-	0	50	0.0	1.0	false
ENST00000603791.1|ENSG00000270504.2|OTTHUMG00000185108.1|OTTHUMT00000469606.1|ENST00000603791|ENSG00000270504|2761|	766	+	3	90	0.03333333333333333	0.004625373556312115	false
ENST00000601296.3|ENSG00000268858.3|OTTHUMG00000187033.1|OTTHUMT00000474290.1|ENST00000601296|ENSG00000268858|4012|	2720	+	2	54	0.037037037037037035	0.017105302334411005	false
ENST00000747077.1|ENSG00000226488.3|OTTHUMG00000151461.6|-|LINC01824-206|LINC01824|1193|	703	-	2	55	0.03636363636363636	0.0177078986407189	false
ENST00000601192.1|ENSG00000269604.1|OTTHUMG00000182049.1|OTTHUMT00000459001.1|ENST00000601192|ENSG00000269604|3568|	3040	-	1	57	0.017543859649122806	0.1897087021562363	false
ENST00000437930.4|ENSG00000180139.11|OTTHUMG00000018703.6|OTTHUMT00000049289.5|ACTA2-AS1-201|ACTA2-AS1|2450|	1000	-	4	15	0.26666666666666666	2.433340147283765e-7	true
ENST00000806136.1|ENSG00000304757.1|-|-|ENST00000806136|ENSG00000304757|863|	71	-	3	30	0.1	0.00018837946959206819	true
ENST00000776869.1|ENSG00000301184.1|-|-|ENST00000776869|ENSG00000301184|473|	388	-	1	90	0.011111111111111112	0.2826200682727374	false
ENST00000570843.1|ENSG00000261889.1|OTTHUMG00000177551.1|OTTHUMT00000437541.1|ENST00000570843|ENSG00000261889|748|	54	+	3	22	0.13636363636363635	0.00007304664406615251	true
ENST00000648980.1|ENSG00000293098.1|-|OTTHUMT00000499892.1|ENST00000648980|ENSG00000293098|1721|	1185	+	2	9	0.2222222222222222	0.0004801917934275059	false
ENST00000555562.1|ENSG00000258920.1|OTTHUMG00000170973.1|OTTHUMT00000411017.1|FOXN3-AS1-201|FOXN3-AS1|1077|	472	+	1	55	0.01818181818181818	0.18370573064923587	false
ENST00000433175.6|ENSG00000249700.10|OTTHUMG00000160655.9|OTTHUMT00000361585.2|SRD5A3-AS1-201|SRD5A3-AS1|1617|	1380	-	1	71	0.014084507042253521	0.23051144432117318	false
ENST00000804698.1|ENSG00000251364.10|OTTHUMG00000165526.3|-|SYT9-AS1-219|SYT9-AS1|2243|	1713	-	1	65	0.015384615384615385	0.21328236832363714	false
ENST00000824850.1|ENSG00000307273.1|-|-|ENST00000824850|ENSG00000307273|626|	17	-	1	106	0.009433962264150943	0.32375410649785674	false
ENST00000623557.1|ENSG00000280211.1|OTTHUMG00000176904.1|OTTHUMT00000434290.1|ENST00000623557|ENSG00000280211|2502|	820	-	3	70	0.04285714285714286	0.002275990374141214	false
ENST00000661054.1|ENSG00000287831.1|OTTHUMG00000195745.1|OTTHUMT00000528575.1|ENST00000661054|ENSG00000287831|2518|	248	+	1	65	0.015384615384615385	0.21328236832363714	false
ENST00000575305.1|ENSG00000261659.2|OTTHUMG00000172952.2|OTTHUMT00000440562.1|ENST00000575305|ENSG00000261659|3413|	758	-	0	39	0.0	1.0	false
ENST00000567968.2|ENSG00000224888.4|OTTHUMG00000156775.4|OTTHUMT00000423096.2|HSALR1-202|HSALR1|4528|	829	-	2	95	0.021052631578947368	0.04836356005996097	false
ENST00000823169.1|ENSG00000307056.1|-|-|ENST00000823169|ENSG00000307056|523|	319	+	3	52	0.057692307692307696	0.0009652759740720621	true
ENST00000793030.1|ENSG00000286074.2|OTTHUMG00000193119.1|-|ENST00000793030|ENSG00000286074|462|	170	-	1	67	0.014925373134328358	0.21906783528613855	false
ENST00000719238.1|ENSG00000293818.1|-|-|ENST00000719238|ENSG00000293818|475|	379	-	2	135	0.014814814814814815	0.08910675146937559	false
ENST00000456333.3|ENSG00000234636.3|OTTHUMG00000024106.3|OTTHUMT00000060687.3|MED14OS-201|MED14OS|1111|	38	-	0	71	0.0	1.0	false
ENST00000310771.8|ENSG00000272752.7|OTTHUMG00000186252.1|OTTHUMT00000472500.1|STAG3L5P-PVRIG2P-PILRB-201|STAG3L5P-PVRIG2P-PILRB|3634|	2625	+	2	21	0.09523809523809523	0.002719985758221829	false
ENST00000653257.1|ENSG00000287315.1|OTTHUMG00000193832.1|OTTHUMT00000505240.1|ENST00000653257|ENSG00000287315|4828|	2122	-	1	68	0.014705882352941176	0.22194459443705958	false
ENST00000726052.1|ENSG00000294800.1|-|-|ENST00000726052|ENSG00000294800|1516|	410	-	1	48	0.020833333333333332	0.16234294140072303	false
ENST00000549725.1|ENSG00000258034.2|OTTHUMG00000169460.1|OTTHUMT00000404172.1|ENST00000549725|ENSG00000258034|501|	151	-	2	63	0.031746031746031744	0.022842865977151874	false
ENST00000557452.1|ENSG00000293169.1|-|OTTHUMT00000410896.1|ENST00000557452|ENSG00000293169|3942|	2260	+	3	71	0.04225352112676056	0.0023699190579927853	false
ENST00000542022.1|ENSG00000256007.1|OTTHUMG00000167950.1|OTTHUMT00000397233.1|ARAP1-AS1-201|ARAP1-AS1|388|	131	-	3	32	0.09375	0.00022887505670873557	true
ENST00000668183.1|ENSG00000273507.8|OTTHUMG00000187359.3|OTTHUMT00000523265.1|ENST00000668183|ENSG00000273507|3380|	557	-	4	81	0.04938271604938271	0.0002443548577988723	true
ENST00000827869.1|ENSG00000228857.4|OTTHUMG00000153496.1|-|ACTR3-AS1-214|ACTR3-AS1|1815|	242	-	0	67	0.0	1.0	false
ENST00000602631.1|ENSG00000293223.1|-|OTTHUMT00000467286.1|ENST00000602631|ENSG00000293223|3403|	1317	+	1	28	0.03571428571428571	0.09817560188593623	false
ENST00000786474.1|ENSG00000214772.3|OTTHUMG00000168734.1|-|GUCY2C-AS1-203|GUCY2C-AS1|1220|	915	-	2	64	0.03125	0.023522927458699418	false
ENST00000526867.1|ENSG00000255351.1|OTTHUMG00000165683.1|OTTHUMT00000385791.1|ENST00000526867|ENSG00000255351|594|	13	-	1	70	0.014285714285714285	0.22766635998880946	false
ENST00000755297.1|ENSG00000298396.1|-|-|ENST00000755297|ENSG00000298396|237|	88	-	2	116	0.017241379310344827	0.06872683494443027	false
ENST00000763425.1|ENSG00000299425.1|-|-|ENST00000763425|ENSG00000299425|2251|	2166	+	1	5	0.2	0.01828355064894429	false
ENST00000665917.1|ENSG00000245025.4|OTTHUMG00000163755.2|OTTHUMT00000527942.1|ENST00000665917|ENSG00000245025|4918|	978	-	2	88	0.022727272727272728	0.042163292743537056	false
ENST00000778232.1|ENSG00000301338.1|-|-|ENST00000778232|ENSG00000301338|604|	157	-	2	45	0.044444444444444446	0.012094735872763244	false
ENST00000619017.1|ENSG00000246548.4|OTTHUMG00000171579.3|OTTHUMT00000474250.2|LINC02288-202|LINC02288|3487|	221	-	1	56	0.017857142857142856	0.18671275496620662	false
ENST00000624988.1|ENSG00000279225.1|OTTHUMG00000177081.2|OTTHUMT00000435211.2|ENST00000624988|ENSG00000279225|240|	56	-	2	38	0.05263157894736842	0.008735764829253184	false
ENST00000441170.1|ENSG00000293004.1|-|OTTHUMT00000257991.1|ENST00000441170|ENSG00000293004|1663|	1087	+	2	57	0.03508771929824561	0.018939712324543452	false
ENST00000724469.1|ENSG00000289937.2|-|-|ENST00000724469|ENSG00000289937|1147|	451	-	3	71	0.04225352112676056	0.0023699190579927853	false
ENST00000565387.2|ENSG00000261351.2|OTTHUMG00000172828.2|OTTHUMT00000420724.2|ENST00000565387|ENSG00000261351|2168|	181	-	1	87	0.011494252873563218	0.2746333527593903	false
ENST00000574423.2|ENSG00000263212.2|OTTHUMG00000177721.2|OTTHUMT00000438652.2|ENST00000574423|ENSG00000263212|529|	346	+	1	35	0.02857142857142857	0.12117485242444812	false
ENST00000619056.2|ENSG00000275038.2|OTTHUMG00000166260.4|OTTHUMT00000388769.3|ENST00000619056|ENSG00000275038|3056|	195	-	1	72	0.013888888888888888	0.23334604807307413	false
ENST00000786433.1|ENSG00000302407.1|-|-|ENST00000786433|ENSG00000302407|474|	96	-	2	63	0.031746031746031744	0.022842865977151874	false
ENST00000513358.3|ENSG00000250899.3|OTTHUMG00000168179.2|OTTHUMT00000398625.2|ENST00000513358|ENSG00000250899|3514|	1010	+	1	22	0.045454545454545456	0.07798348729648343	false
ENST00000623156.1|ENSG00000278918.1|OTTHUMG00000179632.1|OTTHUMT00000447447.1|ENST00000623156|ENSG00000278918|2491|	2186	-	1	29	0.034482758620689655	0.10149769784640811	false
ENST00000507296.1|ENSG00000249275.2|OTTHUMG00000161532.1|OTTHUMT00000365220.1|ENST00000507296|ENSG00000249275|812|	205	-	2	70	0.02857142857142857	0.02777410354967395	false
ENST00000728739.1|ENSG00000295229.1|-|-|ENST00000728739|ENSG00000295229|1150|	730	-	3	45	0.06666666666666667	0.0006318026054353567	true
ENST00000493504.1|ENSG00000267858.9|OTTHUMG00000183549.3|OTTHUMT00000350753.1|MZF1-AS1-204|MZF1-AS1|3282|	2908	+	1	59	0.01694915254237288	0.19566752822663763	false
ENST00000488045.1|ENSG00000293008.1|-|OTTHUMT00000349014.1|ENST00000488045|ENSG00000293008|1493|	1414	+	1	76	0.013157894736842105	0.24458042730271004	false
ENST00000601726.3|ENSG00000234222.7|OTTHUMG00000042245.4|OTTHUMT00000461246.1|LIX1L-AS1-218|LIX1L-AS1|840|	600	-	1	80	0.0125	0.255650180397754	false
ENST00000747859.1|ENSG00000297428.1|-|-|ENST00000747859|ENSG00000297428|2003|	141	-	3	22	0.13636363636363635	0.00007304664406615251	true
ENST00000637601.2|ENSG00000290999.2|-|OTTHUMT00000489142.1|ENST00000637601|ENSG00000290999|3451|	74	+	1	72	0.013888888888888888	0.23334604807307413	false
ENST00000664768.3|ENSG00000286650.3|OTTHUMG00000193955.1|OTTHUMT00000507691.1|ENST00000664768|ENSG00000286650|1590|	388	-	3	55	0.05454545454545454	0.0011365002172516994	false
ENST00000598541.1|ENSG00000269652.1|OTTHUMG00000182739.1|OTTHUMT00000463402.1|ENST00000598541|ENSG00000269652|286|	24	-	1	45	0.022222222222222223	0.1530171597208934	false
ENST00000552525.1|ENSG00000257286.1|OTTHUMG00000169656.1|OTTHUMT00000405306.1|ENST00000552525|ENSG00000257286|248|	9	-	2	51	0.0392156862745098	0.015351646762887862	false
ENST00000535755.1|ENSG00000256879.2|OTTHUMG00000168961.1|OTTHUMT00000401755.1|PDE3A-AS1-201|PDE3A-AS1|525|	283	-	2	90	0.022222222222222223	0.04390231865292661	false
ENST00000458178.2|ENSG00000224086.7|OTTHUMG00000153510.3|OTTHUMT00000331447.2|PPM1F-AS1-201|PPM1F-AS1|37852|	24195	-	3	40	0.075	0.0004459845306119958	true
ENST00000565113.5|ENSG00000261771.5|OTTHUMG00000172694.1|OTTHUMT00000419949.1|DNAAF4-CCPG1-201|DNAAF4-CCPG1|4589|	2677	+	2	66	0.030303030303030304	0.024907729469526668	false
ENST00000610245.1|ENSG00000273192.1|OTTHUMG00000186143.1|OTTHUMT00000472317.1|ENST00000610245|ENSG00000273192|2349|	1117	-	3	20	0.15	0.0000543725437162543	true
ENST00000734656.1|ENSG00000295970.1|-|-|ENST00000734656|ENSG00000295970|1650|	1354	+	2	67	0.029850746268656716	0.025612330386626327	false
ENST00000609207.1|ENSG00000223764.3|OTTHUMG00000040718.2|OTTHUMT00000473217.1|LINC02593-203|LINC02593|4152|	2201	+	14	14	1.0	8.473497295019809e-35	true
ENST00000600303.1|ENSG00000268093.1|OTTHUMG00000183317.1|OTTHUMT00000466150.1|ENST00000600303|ENSG00000268093|766|	176	-	1	46	0.021739130434782608	0.15613723307238453	false
ENST00000658000.1|ENSG00000204682.10|OTTHUMG00000017795.3|OTTHUMT00000047130.3|MIR1915HG-201|MIR1915HG|3799|	1591	+	2	28	0.07142857142857142	0.004812990438234183	false
ENST00000565879.1|ENSG00000261691.1|OTTHUMG00000172798.1|OTTHUMT00000420520.1|ENST00000565879|ENSG00000261691|476|	44	-	2	27	0.07407407407407407	0.004480122701900511	false
ENST00000798229.1|ENSG00000303944.1|-|-|ENST00000798229|ENSG00000303944|904|	543	+	1	21	0.047619047619047616	0.07457445058617225	false
ENST00000658072.1|ENSG00000245275.10|OTTHUMG00000163570.7|OTTHUMT00000504979.1|SAP30L-AS1-207|SAP30L-AS1|4591|	478	-	1	19	0.05263157894736842	0.06771851714622977	false
ENST00000545958.1|ENSG00000256469.1|OTTHUMG00000167864.1|OTTHUMT00000396687.1|ENST00000545958|ENSG00000256469|593|	267	-	3	50	0.06	0.0008607894801031762	true
ENST00000361201.8|ENSG00000290868.1|-|OTTHUMT00000058758.3|CSAG4-202|CSAG4|755|	473	+	2	33	0.06060606060606061	0.006641469066195947	false
ENST00000624094.1|ENSG00000280143.1|OTTHUMG00000167068.1|OTTHUMT00000392880.1|ENST00000624094|ENSG00000280143|5326|	4063	-	4	45	0.08888888888888889	0.000024317066784072143	true
ENST00000502511.1|ENSG00000188242.4|OTTHUMG00000162206.2|OTTHUMT00000368036.1|SLC9A3-OT1-202|SLC9A3-OT1|552|	91	+	3	93	0.03225806451612903	0.005067566142511642	false
ENST00000827558.1|ENSG00000307628.1|-|-|ENST00000827558|ENSG00000307628|1542|	1455	-	1	12	0.08333333333333333	0.04332029020003751	false
ENST00000569969.5|ENSG00000261067.7|OTTHUMG00000176707.1|OTTHUMT00000433224.1|ENST00000569969|ENSG00000261067|5296|	2644	+	0	48	0.0	1.0	false
ENST00000772789.1|ENSG00000300572.1|-|-|ENST00000772789|ENSG00000300572|1161|	474	-	1	27	0.037037037037037035	0.09484122290566116	false
ENST00000557343.1|ENSG00000258745.1|OTTHUMG00000171000.1|OTTHUMT00000411199.1|ENST00000557343|ENSG00000258745|535|	267	-	2	92	0.021739130434782608	0.04566756730387911	false
ENST00000601192.1|ENSG00000269604.1|OTTHUMG00000182049.1|OTTHUMT00000459001.1|ENST00000601192|ENSG00000269604|3568|	1356	-	0	43	0.0	1.0	false
ENST00000759525.1|ENSG00000291185.2|-|-|ENST00000759525|ENSG00000291185|2513|	2463	+	2	53	0.03773584905660377	0.016511678456781656	false
ENST00000723425.1|ENSG00000294407.1|-|-|ENST00000723425|ENSG00000294407|376|	60	-	1	55	0.01818181818181818	0.18370573064923587	false
ENST00000583942.3|ENSG00000261780.4|OTTHUMG00000176206.9|OTTHUMT00000444218.2|LINC02582-203|LINC02582|3166|	497	+	1	10	0.1	0.03623281307355607	false
ENST00000701499.2|ENSG00000289902.2|-|-|ENST00000701499|ENSG00000289902|4655|	658	+	0	43	0.0	1.0	false
ENST00000833491.1|ENSG00000236810.9|OTTHUMG00000002959.4|-|ELOA-AS1-212|ELOA-AS1|468|	240	-	3	73	0.0410958904109589	0.0025648959178587874	false
ENST00000586894.1|ENSG00000267633.1|OTTHUMG00000180913.1|OTTHUMT00000453618.1|ENST00000586894|ENSG00000267633|565|	537	-	2	69	0.028985507246376812	0.027045586030373037	false
ENST00000689490.2|ENSG00000288851.2|-|-|ENST00000689490|ENSG00000288851|433|	120	-	4	175	0.022857142857142857	0.004219996643081789	false
ENST00000461287.1|ENSG00000204422.7|OTTHUMG00000031253.7|OTTHUMT00000328320.4|ENST00000461287|ENSG00000204422|2332|	1914	+	1	87	0.011494252873563218	0.2746333527593903	false
ENST00000767581.1|ENSG00000267677.2|OTTHUMG00000180086.1|-|ENST00000767581|ENSG00000267677|354|	199	-	2	68	0.029411764705882353	0.026324972174430816	false
ENST00000826981.1|ENSG00000262099.2|OTTHUMG00000177876.1|-|DHX33-DT-206|DHX33-DT|713|	227	-	11	28	0.39285714285714285	3.4366914992675946e-20	true
ENST00000816389.1|ENSG00000306236.1|-|-|ENST00000816389|ENSG00000306236|462|	447	-	2	80	0.025	0.03547921162435411	false
ENST00000563777.2|ENSG00000260852.2|OTTHUMG00000176767.1|OTTHUMT00000255534.2|FBXL19-AS1-201|FBXL19-AS1|3961|	456	+	1	12	0.08333333333333333	0.04332029020003751	false
ENST00000404796.3|ENSG00000264545.2|OTTHUMG00000179355.1|OTTHUMT00000445913.1|ENST00000404796|ENSG00000264545|622|	281	+	2	79	0.02531645569620253	0.03467533363687497	false
ENST00000557733.1|ENSG00000258749.1|OTTHUMG00000171507.1|OTTHUMT00000413809.1|ENST00000557733|ENSG00000258749|889|	280	-	3	63	0.047619047619047616	0.0016830124308425307	false
ENST00000586923.1|ENSG00000276570.1|OTTHUMG00000180703.1|OTTHUMT00000452661.1|ENST00000586923|ENSG00000276570|3061|	391	+	3	80	0.0375	0.0033240921251887685	false
ENST00000806136.1|ENSG00000304757.1|-|-|ENST00000806136|ENSG00000304757|863|	89	-	4	30	0.13333333333333333	4.674299874692132e-6	true
ENST00000850260.1|ENSG00000293311.2|-|-|SMPD4BP-207|SMPD4BP|3552|	2062	+	2	65	0.03076923076923077	0.024211238625493636	false
ENST00000663394.2|ENSG00000205861.14|OTTHUMG00000016571.4|OTTHUMT00000505687.1|PCOTH-203|PCOTH|1305|	355	-	1	29	0.034482758620689655	0.10149769784640811	false
ENST00000833003.1|ENSG00000308291.1|-|-|ENST00000833003|ENSG00000308291|476|	172	+	2	66	0.030303030303030304	0.024907729469526668	false
ENST00000565098.3|ENSG00000260830.3|OTTHUMG00000172910.1|OTTHUMT00000421341.1|ENST00000565098|ENSG00000260830|1587|	602	-	2	60	0.03333333333333333	0.02085288582439975	false
ENST00000606994.3|ENSG00000272086.3|OTTHUMG00000185453.1|OTTHUMT00000470550.1|GOLPH3-DT-201|GOLPH3-DT|1926|	125	-	9	63	0.14285714285714285	2.471477311864202e-12	true
ENST00000767580.1|ENSG00000267677.2|OTTHUMG00000180086.1|-|ENST00000767580|ENSG00000267677|685|	302	-	1	75	0.013333333333333334	0.24178736121383756	false
ENST00000832392.1|ENSG00000308190.1|-|-|ENST00000832392|ENSG00000308190|139|	49	+	2	14	0.14285714285714285	0.0011990274539903558	false
ENST00000419300.3|ENSG00000204054.15|OTTHUMG00000020783.66|OTTHUMT00000106519.3|LINC00963-202|LINC00963|9557|	2016	+	1	72	0.013888888888888888	0.23334604807307413	false
ENST00000592932.1|ENSG00000293183.1|-|OTTHUMT00000451959.1|ENST00000592932|ENSG00000293183|1624|	848	+	3	62	0.04838709677419355	0.001607260288088748	false
ENST00000635637.1|ENSG00000293205.1|-|OTTHUMT00000488032.1|TPI1P2-202|TPI1P2|2017|	952	+	2	54	0.037037037037037035	0.017105302334411005	false
ENST00000480546.1|ENSG00000293162.1|-|OTTHUMT00000351483.1|ENST00000480546|ENSG00000293162|3350|	1900	+	2	91	0.02197802197802198	0.04478169525147878	false
ENST00000611259.1|ENSG00000276101.1|OTTHUMG00000186719.1|OTTHUMT00000473667.1|ENST00000611259|ENSG00000276101|610|	263	-	7	54	0.12962962962962962	1.4009753187501734e-9	true
ENST00000611923.1|ENSG00000278713.1|OTTHUMG00000186861.1|OTTHUMT00000473926.1|ENST00000611923|ENSG00000278713|658|	404	-	2	81	0.024691358024691357	0.03629026651209597	false
ENST00000569969.5|ENSG00000261067.7|OTTHUMG00000176707.1|OTTHUMT00000433224.1|ENST00000569969|ENSG00000261067|5296|	719	+	2	39	0.05128205128205128	0.009185607744075891	false
ENST00000565181.1|ENSG00000261423.4|OTTHUMG00000173055.1|OTTHUMT00000421959.1|TMEM202-AS1-202|TMEM202-AS1|2325|	627	-	3	58	0.05172413793103448	0.0013257430978922383	false
ENST00000772447.1|ENSG00000300506.1|-|-|ENST00000772447|ENSG00000300506|2133|	1687	-	3	31	0.0967741935483871	0.0002079896602060406	true
